,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,market_value
3235,217111,631,hakim-ziyech,Hakim Ziyech,Netherlands,Morocco,1993-03-19,Midfield,Attacking Midfield,Left,181,https://www.transfermarkt.co.uk/hakim-ziyech/profil/spieler/217111,34200000
3236,472423,631,reece-james,Reece James,Redbridge,England,1999-12-08,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/reece-james/profil/spieler/472423,36000000
3237,423744,631,billy-gilmour,Billy Gilmour,North Ayrshire,Scotland,2001-06-11,Midfield,Central Midfield,Right,170,https://www.transfermarkt.co.uk/billy-gilmour/profil/spieler/423744,9000000
3238,131978,631,ross-barkley,Ross Barkley,Wavertree,England,1993-12-05,Midfield,Central Midfield,Right,185,https://www.transfermarkt.co.uk/ross-barkley/profil/spieler/131978,18000000
3239,357662,631,declan-rice,Declan Rice,Kingston upon Thames,England,1999-01-14,Midfield,Defensive Midfield,Right,185,https://www.transfermarkt.co.uk/declan-rice/profil/spieler/357662,58500000
3240,352425,982,witi,Witi,Mozambique,Mozambique,1996-08-26,Defender,Left-Back,Left,180,https://www.transfermarkt.co.uk/witi/profil/spieler/352425,360000
3241,19948,631,willy-caballero,Willy Caballero,Argentina,Argentina,1981-09-28,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/willy-caballero/profil/spieler/19948,225000
3242,396859,631,jamie-cumming,Jamie Cumming,England,England,1999-09-04,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/jamie-cumming/profil/spieler/396859,270000
3243,170527,631,timo-werner,Timo Werner,Bad Cannstatt,Germany,1996-03-06,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/timo-werner/profil/spieler/170527,58500000
3244,198007,982,chico-ramos,Chico Ramos,Portugal,Portugal,1995-04-10,Midfield,Central Midfield,Right,181,https://www.transfermarkt.co.uk/chico-ramos/profil/spieler/198007,630000
3245,336735,982,joao-vigario,Joao Vigario,Portugal,Portugal,1995-11-20,Defender,Left-Back,Left,180,https://www.transfermarkt.co.uk/joao-vigario/profil/spieler/336735,360000
3246,498235,982,pedro-mendes,Pedro Mendes,Portugal,Portugal,1999-08-01,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/pedro-mendes/profil/spieler/498235,450000
3247,690608,982,mabrouk-rouai,Mabrouk Rouai,France,France,2000-11-01,Midfield,Central Midfield,Right,185,https://www.transfermarkt.co.uk/mabrouk-rouai/profil/spieler/690608,135000
3248,164817,982,gergely-bobal,Gergely Bobal,Hungary,Hungary,1995-08-31,Attack,Centre-Forward,Left,188,https://www.transfermarkt.co.uk/gergely-bobal/profil/spieler/164817,180000
3249,268732,982,joao-camacho,Joao Camacho,Portugal,Portugal,1994-06-23,Midfield,Right Midfield,Right,174,https://www.transfermarkt.co.uk/joao-camacho/profil/spieler/268732,630000
3250,435489,982,lucas-kal,Lucas Kal,SP,Brazil,1996-03-16,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/lucas-kal/profil/spieler/435489,450000
3251,594561,982,dudu,Dudu,Brazil,Brazil,1999-08-10,Attack,Centre-Forward,Right,179,https://www.transfermarkt.co.uk/dudu/profil/spieler/594561,180000
3252,342050,631,nathan-baxter,Nathan Baxter,England,England,1998-11-08,Goalkeeper,,Right,191,https://www.transfermarkt.co.uk/nathan-baxter/profil/spieler/342050,270000
3253,84491,982,ruben-micael,Ruben Micael,Portugal,Portugal,1986-08-19,Midfield,Central Midfield,Right,176,https://www.transfermarkt.co.uk/ruben-micael/profil/spieler/84491,90000
3254,313691,982,brayan-riascos,Brayan Riascos,Colombia,Colombia,1994-10-10,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/brayan-riascos/profil/spieler/313691,900000
3255,456898,982,vladan-danilovic,Vladan Danilovic,Bosnia-Herzegovina,Bosnia-Herzegovina,1999-07-27,Midfield,Defensive Midfield,Right,183,https://www.transfermarkt.co.uk/vladan-danilovic/profil/spieler/456898,450000
3256,671203,982,rui-encarnacao,Rui Encarnacao,Portugal,Portugal,1998-04-05,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/rui-encarnacao/profil/spieler/671203,90000
3257,25289,982,antonio-filipe,Antonio Filipe,Foz do Sousa,Portugal,1985-04-14,Goalkeeper,,Right,187,https://www.transfermarkt.co.uk/antonio-filipe/profil/spieler/25289,90000
3258,585264,982,pedrao,Pedrao,Brazil,Brazil,1997-05-03,Defender,Centre-Back,Right,194,https://www.transfermarkt.co.uk/pedrao/profil/spieler/585264,630000
3259,183945,982,eber-bessa,Eber Bessa,Minas Gerais,Brazil,1992-03-21,Midfield,Left Midfield,Right,166,https://www.transfermarkt.co.uk/eber-bessa/profil/spieler/183945,315000
3260,316760,982,vincent-thill,Vincent Thill,Luxembourg,Luxembourg,2000-02-04,Midfield,Attacking Midfield,Left,170,https://www.transfermarkt.co.uk/vincent-thill/profil/spieler/316760,900000
3261,61764,982,marco-matias,Marco Matias,Portugal,Portugal,1989-05-10,Attack,Right Winger,Right,177,https://www.transfermarkt.co.uk/marco-matias/profil/spieler/61764,180000
3262,51471,631,mateo-kovacic,Mateo Kovacic,Austria,Croatia,1994-05-06,Midfield,Central Midfield,Right,177,https://www.transfermarkt.co.uk/mateo-kovacic/profil/spieler/51471,40500000
3263,204347,982,larry-azouni,Larry Azouni,France,Tunisia,1994-03-23,Midfield,Central Midfield,Right,176,https://www.transfermarkt.co.uk/larry-azouni/profil/spieler/204347,495000
3264,364295,982,ibrahim-abdullahi-alhassan,Ibrahim Abdullahi Alhassan,Nigeria,Nigeria,1996-11-03,Midfield,Defensive Midfield,Right,192,https://www.transfermarkt.co.uk/ibrahim-abdullahi-alhassan/profil/spieler/364295,270000
3265,379377,982,kalindi,Kalindi,Brazil,Brazil,1993-08-29,Defender,Right-Back,Right,170,https://www.transfermarkt.co.uk/kalindi/profil/spieler/379377,360000
3266,333199,982,bryan-rochez,Bryan Rochez,Honduras,Honduras,1995-01-01,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/bryan-rochez/profil/spieler/333199,540000
3267,371503,982,ruben-freitas,Ruben Freitas,Portugal,Portugal,1993-01-02,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/ruben-freitas/profil/spieler/371503,360000
3268,102017,631,jorginho,Jorginho,Santa Catarina,Italy,1991-12-20,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/jorginho/profil/spieler/102017,36000000
3269,163051,982,riccardo-piscitelli,Riccardo Piscitelli,"Milano, Lombardia",Italy,1993-10-10,Goalkeeper,,Left,188,https://www.transfermarkt.co.uk/riccardo-piscitelli/profil/spieler/163051,270000
3270,347019,982,julio-cesar,Julio Cesar,,Brazil,1995-03-21,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/julio-cesar/profil/spieler/347019,270000
3271,490415,2424,souleymane-aw,Souleymane Aw,,Senegal,1999-04-05,Defender,Left-Back,Left,175,https://www.transfermarkt.co.uk/souleymane-aw/profil/spieler/490415,135000
3272,333694,982,seydou-sy,Seydou Sy,Senegal,Senegal,1995-12-12,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/seydou-sy/profil/spieler/333694,180000
3273,432958,2424,lucas-mineiro,Lucas Mineiro,Brazil,Brazil,1996-02-24,Midfield,Defensive Midfield,Right,188,https://www.transfermarkt.co.uk/lucas-mineiro/profil/spieler/432958,1800000
3274,560958,2424,alaa-abbas,Alaa Abbas,Iraq,Iraq,1997-07-27,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/alaa-abbas/profil/spieler/560958,180000
3275,695141,2424,brian-araujo,Brian Araujo,,Portugal,2000-04-29,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/brian-araujo/profil/spieler/695141,180000
3276,280178,2424,claude-goncalves,Claude Goncalves,France,Portugal,1994-04-09,Midfield,Defensive Midfield,Right,174,https://www.transfermarkt.co.uk/claude-goncalves/profil/spieler/280178,630000
3277,583520,982,nuno-borges,Nuno Borges,Portugal,Cape Verde,1988-03-31,Midfield,Defensive Midfield,Left,181,https://www.transfermarkt.co.uk/nuno-borges/profil/spieler/583520,180000
3278,225165,2424,joel-pereira,Joel Pereira,Perosinho,Portugal,1996-09-28,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/joel-pereira/profil/spieler/225165,720000
3279,197981,2424,pedrinho,Pedrinho,Portugal,Portugal,1992-12-20,Midfield,Attacking Midfield,Right,170,https://www.transfermarkt.co.uk/pedrinho/profil/spieler/197981,450000
